round,agent,infected_prob
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.2773613193403298
1,1,0.28012048192771083
1,2,0.2756024096385542
1,3,0.27761194029850744
1,4,0.2756024096385542
1,5,0.27586206896551724
2,0,0.26978998384491115
2,1,0.2770167427701674
2,2,0.27811550151975684
2,3,0.2790346907993967
2,4,0.2770167427701674
2,5,0.28072837632776937
3,0,0.2704507512520868
3,1,0.2771474878444084
3,2,0.2712680577849117
3,3,0.2731629392971246
3,4,0.2721417069243156
3,5,0.2703583061889251
4,0,0.26837606837606837
4,1,0.27212020033388984
4,2,0.27104377104377103
4,3,0.2682119205298013
4,4,0.2683333333333333
4,5,0.27441077441077444
5,0,0.2764084507042254
5,1,0.2706896551724138
5,2,0.26804123711340205
5,3,0.2688356164383562
5,4,0.27101200686106347
5,5,0.2692967409948542
6,0,0.2772808586762075
6,1,0.27964601769911507
6,2,0.2778761061946903
6,3,0.27816901408450706
6,4,0.2773851590106007
6,5,0.2765957446808511
7,0,0.2828828828828829
7,1,0.2826475849731664
7,2,0.27827648114901254
7,3,0.27956989247311825
7,4,0.2772808586762075
7,5,0.2805755395683453
8,0,0.28
8,1,0.2815884476534296
8,2,0.2815884476534296
8,3,0.2831215970961887
8,4,0.2833935018050541
8,5,0.2826086956521739
9,0,0.2833333333333333
9,1,0.2851919561243144
9,2,0.2864963503649635
9,3,0.2791970802919708
9,4,0.2846715328467153
9,5,0.2838827838827839
10,0,0.2824858757062147
10,1,0.2841121495327103
10,2,0.2849162011173184
10,3,0.28385899814471244
10,4,0.28703703703703703
10,5,0.2811918063314711
