round,agent,infected_prob
0,0,1.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.3392857142857143
1,1,0.24702380952380953
1,2,0.2425595238095238
1,3,0.24702380952380953
1,4,0.24107142857142858
1,5,0.24107142857142858
2,0,0.32589285714285715
2,1,0.24107142857142858
2,2,0.24107142857142858
2,3,0.24107142857142858
2,4,0.2425595238095238
2,5,0.2425595238095238
3,0,0.3288690476190476
3,1,0.2425595238095238
3,2,0.2425595238095238
3,3,0.2425595238095238
3,4,0.24107142857142858
3,5,0.24107142857142858
4,0,0.34375
4,1,0.24107142857142858
4,2,0.24107142857142858
4,3,0.24107142857142858
4,4,0.2425595238095238
4,5,0.2425595238095238
5,0,0.3333333333333333
5,1,0.24107142857142858
5,2,0.24107142857142858
5,3,0.24107142857142858
5,4,0.24107142857142858
5,5,0.24107142857142858
6,0,0.3392857142857143
6,1,0.24107142857142858
6,2,0.24107142857142858
6,3,0.24107142857142858
6,4,0.24107142857142858
6,5,0.24107142857142858
7,0,0.33630952380952384
7,1,0.24107142857142858
7,2,0.24107142857142858
7,3,0.24107142857142858
7,4,0.24107142857142858
7,5,0.24107142857142858
8,0,0.3392857142857143
8,1,0.24107142857142858
8,2,0.24107142857142858
8,3,0.24107142857142858
8,4,0.24107142857142858
8,5,0.24107142857142858
9,0,0.33482142857142855
9,1,0.24107142857142858
9,2,0.24107142857142858
9,3,0.24107142857142858
9,4,0.24107142857142858
9,5,0.24107142857142858
10,0,0.3392857142857143
10,1,0.24107142857142858
10,2,0.2414307004470939
10,3,0.24107142857142858
10,4,0.24107142857142858
10,5,0.24107142857142858
