round,agent,infected_prob
0,0,1.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.9315476190476191
1,1,0.6130952380952381
1,2,0.6071428571428571
1,3,0.6130952380952381
1,4,0.5922619047619048
1,5,0.6071428571428571
2,0,0.9315476190476191
2,1,0.7232142857142857
2,2,0.7261904761904762
2,3,0.7261904761904762
2,4,0.6815476190476191
2,5,0.7351190476190477
3,0,0.9136904761904762
3,1,0.7440476190476191
3,2,0.7172619047619048
3,3,0.7291666666666666
3,4,0.7202380952380952
3,5,0.7202380952380952
4,0,0.9255952380952381
4,1,0.7291666666666666
4,2,0.7470238095238095
4,3,0.7232142857142857
4,4,0.7142857142857143
4,5,0.7380952380952381
5,0,0.9255952380952381
5,1,0.75
5,2,0.7708333333333334
5,3,0.75
5,4,0.7470238095238095
5,5,0.7678571428571429
6,0,0.9255952380952381
6,1,0.7589285714285714
6,2,0.7648809523809523
6,3,0.7351190476190477
6,4,0.7529761904761905
6,5,0.7470238095238095
7,0,0.9255952380952381
7,1,0.7648809523809523
7,2,0.7827380952380952
7,3,0.7857142857142857
7,4,0.7708333333333334
7,5,0.7738095238095238
8,0,0.9196428571428571
8,1,0.7470238095238095
8,2,0.7797619047619048
8,3,0.7827380952380952
8,4,0.7529761904761905
8,5,0.7708333333333334
9,0,0.9196428571428571
9,1,0.7797619047619048
9,2,0.7797619047619048
9,3,0.7738095238095238
9,4,0.7648809523809523
9,5,0.7708333333333334
10,0,0.9196428571428571
10,1,0.7738095238095238
10,2,0.7916666666666666
10,3,0.7767857142857143
10,4,0.7559523809523809
10,5,0.7619047619047619
11,0,0.9226190476190477
11,1,0.8035714285714286
11,2,0.7886904761904762
11,3,0.7886904761904762
11,4,0.7708333333333334
11,5,0.7797619047619048
12,0,0.9136904761904762
12,1,0.7827380952380952
12,2,0.7797619047619048
12,3,0.7619047619047619
12,4,0.7797619047619048
12,5,0.7857142857142857
13,0,0.9226190476190477
13,1,0.7678571428571429
13,2,0.7886904761904762
13,3,0.8095238095238095
13,4,0.7827380952380952
13,5,0.7678571428571429
14,0,0.9166666666666666
14,1,0.7767857142857143
14,2,0.7886904761904762
14,3,0.7827380952380952
14,4,0.7797619047619048
14,5,0.8005952380952381
