round,agent,infected_prob
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.2425595238095238
1,1,0.2425595238095238
1,2,0.24107142857142858
1,3,0.2425595238095238
1,4,0.24107142857142858
1,5,0.2425595238095238
2,0,0.2425595238095238
2,1,0.24107142857142858
2,2,0.2425595238095238
2,3,0.24107142857142858
2,4,0.2425595238095238
2,5,0.24107142857142858
3,0,0.24107142857142858
3,1,0.2425595238095238
3,2,0.24107142857142858
3,3,0.2425595238095238
3,4,0.24107142857142858
3,5,0.2425595238095238
4,0,0.2425595238095238
4,1,0.24107142857142858
4,2,0.2425595238095238
4,3,0.24107142857142858
4,4,0.2425595238095238
4,5,0.24107142857142858
5,0,0.24107142857142858
5,1,0.2425595238095238
5,2,0.24107142857142858
5,3,0.2425595238095238
5,4,0.24107142857142858
5,5,0.2425595238095238
6,0,0.2425595238095238
6,1,0.24107142857142858
6,2,0.2425595238095238
6,3,0.24107142857142858
6,4,0.2425595238095238
6,5,0.24107142857142858
7,0,0.24107142857142858
7,1,0.2425595238095238
7,2,0.24107142857142858
7,3,0.2425595238095238
7,4,0.24107142857142858
7,5,0.2425595238095238
8,0,0.2425595238095238
8,1,0.24107142857142858
8,2,0.2425595238095238
8,3,0.24107142857142858
8,4,0.2425595238095238
8,5,0.24107142857142858
9,0,0.24107142857142858
9,1,0.2425595238095238
9,2,0.24107142857142858
9,3,0.2425595238095238
9,4,0.24107142857142858
9,5,0.2425595238095238
10,0,0.2425595238095238
10,1,0.24107142857142858
10,2,0.2425595238095238
10,3,0.24107142857142858
10,4,0.2425595238095238
10,5,0.24107142857142858
