round,agent,infected_prob
0,0,0.0
0,1,1.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.2765321375186846
1,1,0.9449404761904762
1,2,0.27245508982035926
1,3,0.27204783258594917
1,4,0.27395209580838326
1,5,0.2777777777777778
2,0,0.28177641653905056
2,1,0.9494047619047619
2,2,0.27710843373493976
2,3,0.2790346907993967
2,4,0.27424242424242423
2,5,0.28290468986384265
3,0,0.2732919254658385
3,1,0.9464285714285714
3,2,0.2854938271604938
3,3,0.2801857585139319
3,4,0.2786377708978328
3,5,0.2848297213622291
4,0,0.2852664576802508
4,1,0.9433681073025335
4,2,0.2734375
4,3,0.275
4,4,0.26947040498442365
4,5,0.277337559429477
5,0,0.2751572327044025
5,1,0.9432835820895522
5,2,0.2854889589905363
5,3,0.2900158478605388
5,4,0.28346456692913385
5,5,0.288
6,0,0.2868462757527734
6,1,0.9476047904191617
6,2,0.27689873417721517
6,3,0.27910685805422647
6,4,0.2752
6,5,0.28135048231511256
7,0,0.27608346709470305
7,1,0.9460269865067467
7,2,0.28503184713375795
7,3,0.2877813504823151
7,4,0.2838709677419355
7,5,0.2922077922077922
8,0,0.2857142857142857
8,1,0.948948948948949
8,2,0.2762520193861066
8,3,0.27967479674796747
8,4,0.2785016286644951
8,5,0.2824302134646962
9,0,0.2765957446808511
9,1,0.948948948948949
9,2,0.28594771241830064
9,3,0.28688524590163933
9,4,0.28524590163934427
9,5,0.2935323383084577
10,0,0.28807947019867547
10,1,0.948948948948949
10,2,0.27677100494233936
10,3,0.27768595041322314
10,4,0.27631578947368424
10,5,0.2835570469798658
