round,agent,infected_prob
0,0,0.0
0,1,1.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.3198757763975155
1,1,0.9566563467492261
1,2,0.29754601226993865
1,3,0.303125
1,4,0.31384615384615383
1,5,0.2852664576802508
2,0,0.30914826498422715
2,1,0.9558359621451105
2,2,0.30407523510971785
2,3,0.321656050955414
2,4,0.31347962382445144
2,5,0.32802547770700635
3,0,0.3258785942492013
3,1,0.9612903225806452
3,2,0.3076923076923077
3,3,0.3116883116883117
3,4,0.3194888178913738
3,5,0.30944625407166126
4,0,0.3222591362126246
4,1,0.959866220735786
4,2,0.32666666666666666
4,3,0.3187919463087248
4,4,0.33444816053511706
4,5,0.3422818791946309
5,0,0.33797909407665505
5,1,0.9550173010380623
5,2,0.31833910034602075
5,3,0.32525951557093424
5,4,0.3333333333333333
5,5,0.3263888888888889
6,0,0.34074074074074073
6,1,0.9633699633699634
6,2,0.354014598540146
6,3,0.3489208633093525
6,4,0.3595505617977528
6,5,0.3694029850746269
7,0,0.36046511627906974
7,1,0.964
7,2,0.3552123552123552
7,3,0.33073929961089493
7,4,0.3534136546184739
7,5,0.328
8,0,0.3670886075949367
8,1,0.9699570815450643
8,2,0.38961038961038963
8,3,0.38095238095238093
8,4,0.38596491228070173
8,5,0.38495575221238937
9,0,0.3961352657004831
9,1,0.9707317073170731
9,2,0.39303482587064675
9,3,0.36764705882352944
9,4,0.38
9,5,0.36097560975609755
10,0,0.38333333333333336
10,1,0.9772727272727273
10,2,0.41916167664670656
10,3,0.40963855421686746
10,4,0.40606060606060607
10,5,0.40236686390532544
