round,agent,infected_prob
0,0,0.0
0,1,0.0
0,2,1.0
0,3,0.0
0,4,1.0
0,5,0.0
1,0,0.36607142857142855
1,1,0.2656716417910448
1,2,0.8869047619047619
1,3,0.26047904191616766
1,4,0.9077380952380952
1,5,0.2672672672672673
2,0,0.41317365269461076
2,1,0.3353658536585366
2,2,0.8928571428571429
2,3,0.35542168674698793
2,4,0.9047619047619048
2,5,0.3465045592705167
3,0,0.4471299093655589
3,1,0.39076923076923076
3,2,0.8928571428571429
3,3,0.40672782874617736
3,4,0.8958333333333334
3,5,0.4036697247706422
4,0,0.4658385093167702
4,1,0.43962848297213625
4,2,0.8958333333333334
4,3,0.4458204334365325
4,4,0.8958333333333334
4,5,0.43962848297213625
5,0,0.484472049689441
5,1,0.4634920634920635
5,2,0.8928571428571429
5,3,0.4585987261146497
5,4,0.9017857142857143
5,5,0.4620253164556962
6,0,0.49216300940438873
6,1,0.4855305466237942
6,2,0.8869047619047619
6,3,0.476038338658147
6,4,0.8958333333333334
6,5,0.4872611464968153
7,0,0.5047619047619047
7,1,0.4919093851132686
7,2,0.8869047619047619
7,3,0.49032258064516127
7,4,0.8958333333333334
7,5,0.4919614147909968
8,0,0.5111821086261981
8,1,0.5098684210526315
8,2,0.8839285714285714
8,3,0.5032467532467533
8,4,0.8895522388059701
8,5,0.5114754098360655
9,0,0.5258064516129032
9,1,0.5214521452145214
9,2,0.8779761904761905
9,3,0.5081967213114754
9,4,0.8892215568862275
9,5,0.5181518151815182
10,0,0.5261437908496732
10,1,0.5302013422818792
10,2,0.8773006134969326
10,3,0.5168918918918919
10,4,0.8841463414634146
10,5,0.5220338983050847
