round,agent,infected_prob
0,0,0.0
0,1,1.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.29141716566866266
1,1,0.9503968253968254
1,2,0.3026052104208417
1,3,0.2746478873239437
1,4,0.2729103726082578
1,5,0.2922922922922923
2,0,0.29399796541200407
2,1,0.9513888888888888
2,2,0.298989898989899
2,3,0.28888888888888886
2,4,0.2883817427385892
2,5,0.29489795918367345
3,0,0.29310344827586204
3,1,0.9508196721311475
3,2,0.30474732006125577
3,3,0.29042904290429045
3,4,0.28052805280528054
3,5,0.3027950310559006
4,0,0.30456026058631924
4,1,0.9508196721311475
4,2,0.3022151898734177
4,3,0.2920203735144312
4,4,0.2883959044368601
4,5,0.3016129032258065
5,0,0.2953020134228188
5,1,0.9507462686567164
5,2,0.3121951219512195
5,3,0.2949389179755672
5,4,0.2934027777777778
5,5,0.31281198003327787
6,0,0.3054607508532423
6,1,0.9507462686567164
6,2,0.3021702838063439
6,3,0.298932384341637
6,4,0.29557522123893804
6,5,0.2989864864864865
7,0,0.30782608695652175
7,1,0.9522388059701492
7,2,0.3128205128205128
7,3,0.2954954954954955
7,4,0.30127041742286753
7,5,0.3026086956521739
8,0,0.31194295900178254
8,1,0.9521674140508222
8,2,0.30662020905923343
8,3,0.3021978021978022
8,4,0.3007380073800738
8,5,0.302491103202847
9,0,0.30671506352087113
9,1,0.9535232383808095
9,2,0.3168141592920354
9,3,0.3042671614100185
9,4,0.30111524163568776
9,5,0.3117117117117117
10,0,0.3155963302752294
10,1,0.954954954954955
10,2,0.31785714285714284
10,3,0.3
10,4,0.2994350282485876
10,5,0.3076923076923077
