round,agent,infected_prob
0,0,1.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.9285714285714286
1,1,0.35714285714285715
1,2,0.35714285714285715
1,3,0.35714285714285715
1,4,0.35714285714285715
1,5,0.35714285714285715
2,0,0.8571428571428571
2,1,0.35714285714285715
2,2,0.42857142857142855
2,3,0.35714285714285715
2,4,0.35714285714285715
2,5,0.35714285714285715
3,0,0.7857142857142857
3,1,0.35714285714285715
3,2,0.42857142857142855
3,3,0.42857142857142855
3,4,0.35714285714285715
3,5,0.42857142857142855
4,0,0.7857142857142857
4,1,0.35714285714285715
4,2,0.42857142857142855
4,3,0.35714285714285715
4,4,0.2857142857142857
4,5,0.42857142857142855
5,0,0.7857142857142857
5,1,0.42857142857142855
5,2,0.42857142857142855
5,3,0.42857142857142855
5,4,0.42857142857142855
5,5,0.42857142857142855
6,0,0.7857142857142857
6,1,0.42857142857142855
6,2,0.5
6,3,0.42857142857142855
6,4,0.42857142857142855
6,5,0.5
7,0,0.7857142857142857
7,1,0.42857142857142855
7,2,0.5
7,3,0.42857142857142855
7,4,0.42857142857142855
7,5,0.42857142857142855
8,0,0.7857142857142857
8,1,0.42857142857142855
8,2,0.5
8,3,0.42857142857142855
8,4,0.5
8,5,0.42857142857142855
9,0,0.7857142857142857
9,1,0.42857142857142855
9,2,0.42857142857142855
9,3,0.42857142857142855
9,4,0.35714285714285715
9,5,0.35714285714285715
10,0,0.7142857142857143
10,1,0.42857142857142855
10,2,0.42857142857142855
10,3,0.42857142857142855
10,4,0.42857142857142855
10,5,0.42857142857142855
