round,agent,infected_prob
0,0,0.0
0,1,0.0
0,2,1.0
0,3,0.0
0,4,1.0
0,5,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
1,0,0.2822085889570552
1,1,0.2616822429906542
1,2,0.9315476190476191
1,3,0.26813880126182965
1,4,0.9522388059701492
1,5,0.2693498452012384
1,6,0.275
1,7,0.27531645569620256
1,8,0.27899686520376177
1,9,0.28253968253968254
2,0,0.279874213836478
2,1,0.28343949044585987
2,2,0.9375
2,3,0.28253968253968254
2,4,0.9552238805970149
2,5,0.2744479495268139
2,6,0.27070063694267515
2,7,0.27884615384615385
2,8,0.2807570977917981
2,9,0.27564102564102566
3,0,0.3035143769968051
3,1,0.275974025974026
3,2,0.9491017964071856
3,3,0.2694805194805195
3,4,0.9491017964071856
3,5,0.2692307692307692
3,6,0.2783171521035599
3,7,0.2819672131147541
3,8,0.27741935483870966
3,9,0.2783171521035599
4,0,0.288961038961039
4,1,0.29508196721311475
4,2,0.9515151515151515
4,3,0.28524590163934427
4,4,0.9516616314199395
4,5,0.284789644012945
4,6,0.2908496732026144
4,7,0.28618421052631576
4,8,0.29545454545454547
4,9,0.29276315789473684
5,0,0.29180327868852457
5,1,0.28052805280528054
5,2,0.9538461538461539
5,3,0.271523178807947
5,4,0.9510703363914373
5,5,0.2819672131147541
5,6,0.2781456953642384
5,7,0.29
5,8,0.271523178807947
5,9,0.27424749163879597
6,0,0.27631578947368424
6,1,0.29
6,2,0.9501557632398754
6,3,0.29
6,4,0.950920245398773
6,5,0.2909698996655518
6,6,0.2909698996655518
6,7,0.2905405405405405
6,8,0.29194630872483224
6,9,0.28523489932885904
7,0,0.2980132450331126
7,1,0.28187919463087246
7,2,0.9528301886792453
7,3,0.2668918918918919
7,4,0.95625
7,5,0.27796610169491526
7,6,0.2764505119453925
7,7,0.281786941580756
7,8,0.272108843537415
7,9,0.2585034013605442
8,0,0.2905405405405405
8,1,0.30612244897959184
8,2,0.9580645161290322
8,3,0.28222996515679444
8,4,0.9545454545454546
8,5,0.2951388888888889
8,6,0.29411764705882354
8,7,0.2887323943661972
8,8,0.2920962199312715
8,9,0.2787456445993031
9,0,0.2979452054794521
9,1,0.2862190812720848
9,2,0.9573770491803278
9,3,0.275
9,4,0.956953642384106
9,5,0.2785714285714286
9,6,0.2872340425531915
9,7,0.28214285714285714
9,8,0.2791519434628975
9,9,0.26785714285714285
10,0,0.2912280701754386
10,1,0.30714285714285716
10,2,0.9562289562289562
10,3,0.28
10,4,0.9586206896551724
10,5,0.29304029304029305
10,6,0.29347826086956524
10,7,0.28205128205128205
10,8,0.2977941176470588
10,9,0.2814814814814815
