round,agent,infected_prob
0,0,1.0
0,1,0.0
0,2,1.0
0,3,0.0
0,4,0.0
0,5,0.0
1,0,0.9652042360060514
1,1,0.3905775075987842
1,2,0.948948948948949
1,3,0.4069591527987897
1,4,0.39969604863221886
1,5,0.41363636363636364
2,0,0.9681818181818181
2,1,0.5038051750380518
2,2,0.9592760180995475
2,3,0.48632218844984804
2,4,0.518348623853211
2,5,0.5068493150684932
3,0,0.9680851063829787
3,1,0.5701219512195121
3,2,0.9590909090909091
3,3,0.547945205479452
3,4,0.5405819295558959
3,5,0.5625
4,0,0.9665144596651446
4,1,0.5932721712538226
4,2,0.9635811836115327
4,3,0.5884146341463414
4,4,0.5806451612903226
4,5,0.5871559633027523
5,0,0.9693721286370597
5,1,0.6117103235747303
5,2,0.9664634146341463
5,3,0.6058282208588958
5,4,0.6040061633281972
5,5,0.5938461538461538
6,0,0.9693721286370597
6,1,0.6145510835913313
6,2,0.9648318042813455
6,3,0.6092307692307692
6,4,0.6176470588235294
6,5,0.6172839506172839
7,0,0.9692780337941628
7,1,0.6214953271028038
7,2,0.9647779479326187
7,3,0.6176470588235294
7,4,0.6211180124223602
7,5,0.6124031007751938
8,0,0.9692780337941628
8,1,0.6375
8,2,0.9663093415007658
8,3,0.631578947368421
8,4,0.6350931677018633
8,5,0.6124031007751938
9,0,0.9691833590138675
9,1,0.6473354231974922
9,2,0.9661016949152542
9,3,0.6319875776397516
9,4,0.634375
9,5,0.6261682242990654
10,0,0.9690880989180835
10,1,0.639937106918239
10,2,0.968895800933126
10,3,0.6400625978090767
10,4,0.6451104100946372
10,5,0.6340694006309149
