round,agent,infected_prob
0,0,0.0
0,1,0.0
0,2,0.0
0,3,0.0
0,4,0.0
0,5,0.0
0,6,0.0
0,7,0.0
0,8,0.0
0,9,0.0
1,0,0.26785714285714285
1,1,0.2767857142857143
1,2,0.27380952380952384
1,3,0.27976190476190477
1,4,0.27380952380952384
1,5,0.2767857142857143
1,6,0.2767857142857143
1,7,0.2708333333333333
1,8,0.2708333333333333
1,9,0.26865671641791045
2,0,0.2694610778443114
2,1,0.26785714285714285
2,2,0.27380952380952384
2,3,0.27380952380952384
2,4,0.27380952380952384
2,5,0.2708333333333333
2,6,0.26865671641791045
2,7,0.2708333333333333
2,8,0.2716417910447761
2,9,0.2716417910447761
3,0,0.27245508982035926
3,1,0.27245508982035926
3,2,0.2716417910447761
3,3,0.2694610778443114
3,4,0.26646706586826346
3,5,0.2694610778443114
3,6,0.27245508982035926
3,7,0.2716417910447761
3,8,0.2694610778443114
3,9,0.26646706586826346
4,0,0.26646706586826346
4,1,0.26646706586826346
4,2,0.26646706586826346
4,3,0.2694610778443114
4,4,0.2694610778443114
4,5,0.27245508982035926
4,6,0.27245508982035926
4,7,0.2694610778443114
4,8,0.2694610778443114
4,9,0.27245508982035926
5,0,0.2694610778443114
5,1,0.2694610778443114
5,2,0.2694610778443114
5,3,0.2694610778443114
5,4,0.26646706586826346
5,5,0.26646706586826346
5,6,0.26646706586826346
5,7,0.2694610778443114
5,8,0.2694610778443114
5,9,0.26646706586826346
6,0,0.26646706586826346
6,1,0.26646706586826346
6,2,0.26646706586826346
6,3,0.26646706586826346
6,4,0.2694610778443114
6,5,0.2694610778443114
6,6,0.2694610778443114
6,7,0.26646706586826346
6,8,0.26646706586826346
6,9,0.2694610778443114
7,0,0.2702702702702703
7,1,0.2694610778443114
7,2,0.2694610778443114
7,3,0.2694610778443114
7,4,0.2672672672672673
7,5,0.26646706586826346
7,6,0.26646706586826346
7,7,0.2694610778443114
7,8,0.2694610778443114
7,9,0.26646706586826346
8,0,0.2672672672672673
8,1,0.2694610778443114
8,2,0.26646706586826346
8,3,0.26646706586826346
8,4,0.2680722891566265
8,5,0.2702702702702703
8,6,0.2702702702702703
8,7,0.2672672672672673
8,8,0.2672672672672673
8,9,0.2702702702702703
9,0,0.2680722891566265
9,1,0.2680722891566265
9,2,0.2680722891566265
9,3,0.2680722891566265
9,4,0.26506024096385544
9,5,0.2680722891566265
9,6,0.2680722891566265
9,7,0.2680722891566265
9,8,0.2680722891566265
9,9,0.26506024096385544
10,0,0.2688821752265861
10,1,0.26586102719033233
10,2,0.2680722891566265
10,3,0.2680722891566265
10,4,0.2680722891566265
10,5,0.2680722891566265
10,6,0.2680722891566265
10,7,0.2680722891566265
10,8,0.2680722891566265
10,9,0.2680722891566265
